INDEX,P_TARGET_FLAG
6848,0.5494170755
6852,0.5333270005
6856,0.5472544038
6860,0.5646047846
6866,0.5722123648
6870,0.598969608
6878,0.5899885184
6880,0.5692550724
6885,0.5426597676
6897,0.5757430696
6902,0.6217858012
6904,0.6127222256
6907,0.541087228
6909,0.5696399272
6914,0.5802029155
6915,0.6142490143
6922,0.5604484292
6924,0.5835023442
6933,0.525388433
6934,0.5848901912
6941,0.5801724104
6957,0.5588890703
6960,0.5333404728
6969,0.5372309893
6975,0.5612409715
6980,0.6245887464
6983,0.5172651729
6987,0.5912790823
6994,0.5550211593
6997,0.5491159032
7002,0.5547548918
7010,0.5505603501
7015,0.5980847336
7019,0.5861777126
7022,0.6404228722
7025,0.5728102599
7029,0.5595143933
7031,0.5862563771
7037,0.583203353
7038,0.6046790847
7043,0.5644507057
7049,0.5199694807
7052,0.592062184
7053,0.5654713161
7056,0.5433217186
7057,0.5971552588
7080,0.5855760229
7086,0.5804998256
7087,0.5490383663
7105,0.5864898571
7108,0.5374421731
7121,0.5820736113
7122,0.5726888339
7125,0.5973201515
7132,0.5969738914
7134,0.5802399968
7151,0.5345899271
7152,0.6143350642
7157,0.5780762265
7159,0.6141307005
7166,0.6663862362
7167,0.5324772219
7177,0.5463871041
7179,0.6321221366
7181,0.5820196341
7183,0.5852296547
7186,0.5722219669
7193,0.5778809614
7205,0.5437780306
7207,0.5572920331
7209,0.6052007098
7216,0.597019347
7232,0.6140799835
7235,0.5643049841
7238,0.5743202831
7240,0.6324224821
7243,0.5652639103
7252,0.6132496657
7269,0.6320478116
7275,0.5482686621
7281,0.5557859529
7283,0.5626887261
7287,0.5771639103
7289,0.5951082096
7291,0.6131577991
7294,0.5620974232
7304,0.5908794201
7308,0.6065945637
7313,0.5619166932
7319,0.5993388648
7325,0.5486646639
7326,0.5682894987
7330,0.5642226888
7332,0.5345838672
7337,0.585656215
7341,0.5710950703
7346,0.6202708767
7353,0.6420151646
7354,0.6199564947
7361,0.6245585947
7366,0.5812370295
7368,0.5433766866
7372,0.5253249017
7375,0.5869481386
7377,0.5519180564
7380,0.5502397696
7382,0.6388427527
7385,0.6080130324
7392,0.6467178329
7395,0.5554122947
7397,0.5563403878
7403,0.5444820865
7406,0.6189039391
7409,0.5885506495
7410,0.5850104889
7412,0.5649926679
7419,0.575871807
7425,0.5285855628
7435,0.5409202958
7438,0.5638068145
7440,0.5399921649
7447,0.5822950659
7449,0.6056258661
7456,0.5822962649
7464,0.5593066799
7478,0.5984276534
7480,0.5251926872
7481,0.6116136023
7483,0.5891317843
7484,0.5818587237
7491,0.6624714834
7494,0.65573329
7501,0.6039481056
7503,0.6352305658
7509,0.5920115488
7517,0.5382694879
7518,0.574319539
7519,0.5880944691
7521,0.5796891295
7522,0.5727473364
7536,0.5942233756
7539,0.602405122
7547,0.6161863555
7549,0.5353864444
7552,0.6053641352
7554,0.589621282
7556,0.5815587665
7564,0.5383458522
7566,0.5888319836
7570,0.576307236
7571,0.5598086825
7572,0.5470342424
7575,0.5505156885
7586,0.5543234725
7589,0.6276632856
7590,0.5658372953
7597,0.6286015707
7602,0.5092075787
7604,0.5728277844
7605,0.6054723977
7612,0.6362049719
7615,0.5638735698
7617,0.5590536712
7624,0.594275224
7632,0.5789761636
7639,0.5662228117
7642,0.6241994158
7643,0.5818237402
7649,0.6090036427
7650,0.5859160317
7653,0.6075452997
7654,0.577703287
7657,0.6322886894
7662,0.5820539201
7669,0.6374750011
7671,0.549652602
7675,0.5330391579
7678,0.5525024421
7682,0.6536258727
7688,0.5647105614
7689,0.5504692954
7690,0.5923081148
7692,0.6038854237
7699,0.5875061443
7705,0.6436786379
7712,0.5994633023
7726,0.6187079359
7728,0.5546730079
7735,0.5913097953
7737,0.6092105065
7739,0.5621790382
7743,0.5979848895
7744,0.5738496974
7746,0.5629179271
7749,0.5843273018
7750,0.5519926173
7752,0.5716150444
7755,0.5798637793
7756,0.6472834818
7762,0.615112035
7764,0.6093602037
7769,0.5834267094
7770,0.6100647743
7776,0.571818442
7778,0.5809742509
7784,0.619413493
7786,0.5515408259
7789,0.5849193722
7793,0.5749543552
7794,0.5348317634
7804,0.5675828881
7811,0.5649048256
7813,0.5545322224
7815,0.5604582625
7817,0.5489177639
7818,0.5863475812
7821,0.6014258295
7825,0.5171112108
7830,0.5930639919
7832,0.5694067355
7835,0.5506940082
7839,0.5896454786
7842,0.5209724759
7849,0.6079146378
7856,0.591475009
7857,0.526240449
7863,0.5375501327
7866,0.5520904032
7871,0.5325380494
7875,0.5919383064
7882,0.6471830864
7887,0.6473873342
7888,0.6607699224
7891,0.6980933504
7895,0.5646736589
7901,0.5948046392
7906,0.5654785561
7908,0.6762903848
7917,0.5446071623
7924,0.6253050583
7948,0.6411553819
7950,0.6349099689
7955,0.5676573737
7957,0.5188011279
7959,0.550240476
7967,0.5467531199
7969,0.6351194114
7971,0.5937478335
7974,0.5885105119
7976,0.5474306244
7986,0.6195865441
7987,0.6187113401
7993,0.5855840411
7996,0.5997965824
7998,0.5763143656
8018,0.5347950243
8019,0.5789206635
8027,0.5363240779
8036,0.5517742111
8040,0.5111325734
8044,0.5897496668
8050,0.5709638188
8052,0.6076192359
8054,0.5649192442
8057,0.6137390677
8058,0.5767256226
8059,0.6413120585
8066,0.664451997
8070,0.5413801354
8072,0.6325161648
8078,0.5439096097
8079,0.5750311513
8080,0.558499075
8081,0.5683892156
8088,0.5569432299
8091,0.6046750909
8094,0.5907566226
8095,0.657008639
8099,0.5469895307
8101,0.6083066857
8102,0.5450769793
8116,0.5790575829
8125,0.5844968192
8134,0.6044878349
8139,0.5244326427
8141,0.5373736805
8147,0.5886208897
8158,0.5812546566
8160,0.5344555225
8165,0.5497382703
8187,0.5694396726
8205,0.6053090575
8209,0.5838910087
8211,0.6249402164
8232,0.5260594947
8236,0.5340190703
8237,0.568810581
8238,0.6390917476
8245,0.6042555352
8256,0.5835266103
8268,0.5401284732
8269,0.5525022865
8270,0.592310828
8286,0.5386334696
8289,0.530494499
8301,0.5709046631
8305,0.5519864281
8310,0.5841288885
8312,0.5854059092
8318,0.677122613
8321,0.5816619281
8328,0.5121893889
8331,0.5684137999
8334,0.5462898423
8344,0.5734905725
8345,0.597215636
8352,0.5747714155
8358,0.6479829774
8359,0.5636606323
8360,0.6030552606
8365,0.6402287892
8366,0.5451020706
8369,0.6389605443
8373,0.5644840277
8378,0.564026533
8392,0.5653965717
8397,0.6122002569
8399,0.5716980673
8400,0.5553045676
8405,0.6348813948
8406,0.5128317288
8410,0.5710478852
8413,0.5448044956
8414,0.6573160919
8416,0.6609139306
8426,0.5518696237
8434,0.5788683152
8439,0.5469615909
8440,0.5558917897
8475,0.5531817755
8480,0.5998486332
8497,0.5590062415
8499,0.6836708149
8500,0.5773949788
8501,0.5369792133
8502,0.5872815541
8518,0.5528915502
8520,0.5928235414
8523,0.6169683256
8525,0.5849189987
8532,0.5481811703
8535,0.6226033337
8543,0.5959202424
8554,0.5617560187
8560,0.601504914
8561,0.6267666774
8563,0.5748218205
8566,0.639988522
8570,0.5979185835
8572,0.5706081208
8582,0.5332219456
8583,0.5959456324
8587,0.5966501598
8592,0.5558755125
8593,0.5892247405
8607,0.5276541332
8609,0.584263036
8610,0.5628489521
8614,0.6133081103
8616,0.6191453728
8622,0.5545850664
8623,0.5471245117
8624,0.5962763182
8633,0.5505623641
8641,0.5957251311
8644,0.619118284
8649,0.5964601128
8653,0.55692075
8657,0.5796837676
8658,0.5270425601
8663,0.5527334435
8672,0.6345454963
8680,0.5938341118
8684,0.5638394145
8687,0.5281320905
8688,0.5397330776
8690,0.5991778427
8712,0.5674297046
8717,0.5766617546
8730,0.5187929187
8739,0.5864521836
8744,0.5929199356
8747,0.5558334651
8748,0.5836634318
8751,0.6291837443
8758,0.6018553627
8761,0.5947820381
8763,0.5380834104
8764,0.5742594684
8765,0.5363436988
8773,0.5261610037
8780,0.5968246534
8781,0.5413915545
8782,0.647674635
8785,0.5581014368
8786,0.575042125
8797,0.6557664211
8799,0.523057061
8807,0.6464297117
8816,0.5703890239
8817,0.5876861422
8826,0.5830741345
8833,0.5572437395
8834,0.5347130671
8835,0.5478156192
8840,0.5587779672
8843,0.5397327959
8849,0.5583944472
8855,0.5881262412
8861,0.5875011178
8862,0.5621029177
8865,0.5843833814
8868,0.5538668867
8870,0.5191262331
8880,0.5594680532
8885,0.536508769
8894,0.6188417424
8895,0.5753485375
8899,0.582754172
8912,0.6247847737
8922,0.537329355
8924,0.5466347069
8928,0.5625843671
8932,0.5692525273
8943,0.5400312403
8945,0.5555368363
8946,0.5467671049
8954,0.6191877312
8958,0.5879375725
8960,0.5816176131
8965,0.588467641
8966,0.5533873942
8967,0.553136673
8969,0.5751900821
8980,0.5845330008
8984,0.5479597858
8985,0.6488535588
8988,0.6172767942
8989,0.58580363
8995,0.539591939
9004,0.5829742998
9010,0.5374875105
9012,0.5573284649
9018,0.5968588797
9036,0.5449829927
9037,0.5668347711
9040,0.5640585469
9041,0.5935522273
9044,0.6478537179
9045,0.5241749375
9047,0.5954322468
9049,0.5467687275
9061,0.5524462308
9062,0.6224934731
9076,0.5397592253
9079,0.5787233629
9081,0.6089445235
9082,0.5633566165
9089,0.6248739536
9092,0.5796970212
9094,0.6021424455
9115,0.5672341987
9117,0.5773332415
9118,0.6240607678
9120,0.5152294693
9124,0.5646630619
9128,0.627879514
9135,0.5990958637
9136,0.653238461
9138,0.557300857
9157,0.5767378763
9176,0.5423805155
9183,0.5821325648
9187,0.6039450121
9188,0.6043077806
9190,0.5876367065
9197,0.5502152085
9200,0.5708941032
9201,0.5701548056
9203,0.5595271965
9212,0.6014309766
9213,0.5449067862
9214,0.6444828051
9217,0.5741162338
9219,0.5352744322
9220,0.5557404007
9221,0.5726574602
9237,0.5455043569
9240,0.5688279335
9241,0.5342388911
9248,0.5691649643
9253,0.6487365852
9259,0.651452415
9267,0.5763468391
9271,0.6033531703
9273,0.5353553579
9285,0.5211291316
9290,0.581373958
9291,0.6131805676
9293,0.54775776
9294,0.537094256
9301,0.5417241122
9302,0.5464045384
9312,0.547933102
9316,0.6475747656
9319,0.631587612
9328,0.5302406383
9331,0.6175506855
9338,0.5755162588
9350,0.5981073635
9356,0.5502075084
9359,0.580453237
9362,0.6280369098
9364,0.5598645097
9370,0.5909521499
9380,0.5452461523
9386,0.5396674848
9394,0.5969933219
9407,0.5741308919
9411,0.6246134383
9422,0.5858618913
9423,0.5705593381
9429,0.5625948845
9433,0.5694983576
9439,0.538014485
9451,0.5410210415
9452,0.5807371026
9453,0.5472258277
9460,0.5647318958
9465,0.5730729829
9470,0.5691542861
9476,0.5800269693
9485,0.6213461561
9486,0.531663717
9488,0.5664181589
9507,0.5485214091
9508,0.6307055574
9517,0.6072101009
9521,0.5695271353
9528,0.5444141222
9532,0.6357163025
9536,0.5785751007
9540,0.5959607449
9542,0.5779413294
9546,0.5833926241
9548,0.5523691686
9549,0.5971545638
9554,0.5572206274
9555,0.608793765
9558,0.5120226821
9573,0.6589488131
9575,0.6447552875
9584,0.6370682803
9586,0.5832379576
9588,0.6088652733
9591,0.6188126894
9592,0.6658543912
9597,0.6262028742
9600,0.5505520018
9603,0.6236151825
9605,0.6182200343
9614,0.6396914011
9616,0.5690803522
9622,0.5994720206
9624,0.5812902812
9629,0.6697149081
9633,0.5454502871
9640,0.5767217164
9644,0.598357843
9645,0.5700858503
9646,0.5730857571
9648,0.6974677984
9649,0.5522950667
9660,0.5861392938
9664,0.6093175777
9675,0.5465381922
9679,0.6585330951
9680,0.6264492486
9682,0.5792884536
9697,0.5428091302
9701,0.5878432176
9704,0.5523225632
9705,0.5784308346
9707,0.6193650907
9714,0.5115588596
9718,0.5384126839
9722,0.5609029723
9739,0.5659614538
9747,0.6001542188
9751,0.569365671
9757,0.5765430675
9759,0.5420569875
9760,0.5751669867
9764,0.6798177436
9776,0.5857659416
9778,0.5592647234
9786,0.5808113804
9803,0.588599137
9804,0.605544955
9815,0.5276262237
9824,0.5638301576
9825,0.6296372869
9826,0.6104082563
9827,0.5598438386
9833,0.5188479101
9835,0.5192967965
9860,0.5844851061
9865,0.5639453974
9871,0.5786696365
9874,0.5827163681
9880,0.5630825072
9882,0.6338697901
9885,0.5918410402
9888,0.6530149509
9892,0.5312907385
9893,0.6167876677
9896,0.6053873676
9902,0.5247357609
9906,0.5669327041
9910,0.5779137176
9914,0.5567270256
9918,0.6057841487
9920,0.5688298064
9926,0.6002114482
9931,0.5728653666
9935,0.5915562032
9945,0.6633965824
9953,0.5967881292
9957,0.5373455678
9963,0.5491072582
9972,0.5696257897
9976,0.5975103635
9979,0.596009256
9980,0.5555725522
9982,0.548930474
9991,0.6037065941
10000,0.5481790864
10003,0.5603925036
10005,0.6633656469
10014,0.5017704172
10032,0.6263864852
10034,0.5973447245
10041,0.5523942057
10042,0.5497510136
10044,0.5458442171
10045,0.5473288809
10054,0.6006222242
10061,0.5844549176
10062,0.623290026
10073,0.5784929699
10081,0.5630720926
10084,0.6014340415
10086,0.5786619846
10093,0.5947199896
10101,0.6586366633
10105,0.5763088789
10110,0.5721143748
10113,0.6400742329
10115,0.6178313313
10119,0.6355305846
10121,0.5781201378
10124,0.6887225572
10126,0.6025967984
10127,0.5794990542
10145,0.5373202385
10147,0.5727544905
10148,0.5373083436
10162,0.5916343916
10163,0.5563051832
10166,0.6413352555
10172,0.5343705238
10173,0.6097465549
10175,0.5575990382
10180,0.5720152134
10186,0.5116846823
10192,0.6070908415
10199,0.5640582066
10209,0.6950542226
10210,0.5659363254
10214,0.5414526326
10215,0.6002591214
10216,0.6367518762
10232,0.6205961586
10239,0.5757102403
10249,0.5256794095
10253,0.6270931975
10255,0.5561612116
10262,0.5310908891
10264,0.5560112049
10266,0.5470912948
10268,0.5822896959
10271,0.6096151521
10272,0.5921222603
10276,0.6330109781
10277,0.5284169538
10279,0.6359942562
10281,0.5554484259
10285,0.5253743661
10294,0.6135744195
10300,0.5357116964
